book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title
7150,762064,762064,1899207,50,425178579,9.78043E+12,"J.D. Robb, Nora Roberts",2001,Betrayal in Death,"Betrayal in Death (In Death, #12)"
7151,123632,123632,1715933,55,440351839,9.78044E+12,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964,Man and His Symbols,Man and His Symbols
7152,625554,20178265,611921,8,159038363X,9.78159E+12,Gerald N. Lund,1994,"The Work and the Glory, Vol. 1: Pillar of Light","Pillar of Light (The Work and the Glory, #1)"
7153,7955881,7955881,11645576,16,545208858,9.78055E+12,Kazu Kibuishi,2010,Amulet: Book Three: The Cloud Searchers,"The Cloud Searchers (Amulet, #3)"
7154,27276262,27276262,45476016,30,1501126229,9.7815E+12,Steven  Rowley,2016,Lily and the Octopus,Lily and the Octopus
7155,3447,3447,1144054,29,061870986X,9.78062E+12,Tim O'Brien,1994,In the Lake of the Woods,In the Lake of the Woods
7156,6264710,6264710,6447962,45,312949820,9.78031E+12,"Lisa Kleypas, Rosalyn Landor",2009,Tempt Me at Twilight,"Tempt Me at Twilight (The Hathaways, #3)"
7157,12677913,12677913,16766265,31,1402798431,9.7814E+12,Colleen Houck,2012,Tiger's Destiny,"Tiger's Destiny (The Tiger Saga, #4)"
7158,372385,372385,14597614,51,440222702,9.78044E+12,Harlan Coben,1997,Back Spin,Back Spin (Myron Bolitar #4)
7159,73100,73100,1088958,46,380808080,,Susan Elizabeth Phillips,2000,This Heart of Mine,"This Heart of Mine (Chicago Stars, #5)"
7160,13605727,13605727,19200600,14,1937053415,9.78194E+12,Jennifer L. Armentrout,2012,Elixir,"Elixir (Covenant, #3.5)"
7161,17452179,17452179,24339901,47,571297889,9.78057E+12,Louise Doughty,2013,Apple Tree Yard,Apple Tree Yard
7162,136642,136642,6909481,53,2841873900,9.78284E+12,"Douglas Preston, Lincoln Child",2000,The Ice Limit,The Ice Limit (Ice Limit #1)
7163,17977710,17977710,25205902,40,,,Emma Chase,2014,Twisted,"Twisted (Tangled, #2)"
7164,8356487,8356487,13210545,27,316127191,9.78032E+12,Gail Carriger,2011,Heartless,"Heartless (Parasol Protectorate, #4)"
7165,389827,389827,379443,23,764200119,9.78076E+12,Janette Oke,1983,When Calls the Heart,"When Calls the Heart (Canadian West, #1)"
7166,18090061,18090061,21856269,18,62224859,9.78006E+12,Stephanie Evanovich,2013,,Big Girl Panties
7167,133241,133241,3734,60,671870114,9.78067E+12,Julie Garwood,1993,Saving Grace,Saving Grace
7168,7198269,7198269,7178698,47,312605382,9.78031E+12,Lisa Kleypas,2010,Married By Morning,"Married By Morning (The Hathaways, #4)"
7169,30593,30593,1153252,90,1400041988,9.7814E+12,"Vladimir Nabokov, David Lodge",1953,Pnin,Pnin
7170,76661,76661,891282,17,345322231,9.78035E+12,Piers Anthony,1987,"Being a Green Mother (Incarnations of Immortality, #5)","Being a Green Mother (Incarnations of Immortality, #5)"
7171,3334563,3334563,6874450,20,1905294964,9.78191E+12,Cornelia Funke,1990,Inkheart,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)"
7172,537094,537094,13183177,163,1419176528,9.78142E+12,Nikolai Gogol,1842,Шинель,The Overcoat
7173,102030,102030,347050,52,4770019572,9.78477E+12,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935,宮本武蔵 Miyamoto Musashi,Musashi
7174,6696465,6696465,6892105,16,545052424,9.78055E+12,Wendy Mass,2010,Finally,"Finally (Willow Falls, #2)"
7175,6398972,6398972,6587666,56,385532458,9.78039E+12,John Grisham,2008,Ford County,Ford County
7176,93157,93157,3095060,269,140436030,9.78014E+12,Matthew      Lewis,1796,The Monk,The Monk
7177,23281640,23281640,42819638,19,399168796,9.7804E+12,John Sandford,2015,Gathering Prey,"Gathering Prey (Lucas Davenport, #25)"
7178,17232261,17232261,23748550,32,345522028,9.78035E+12,Jamie Ford,2013,Songs of Willow Frost,Songs of Willow Frost
7179,280366,280366,1127182,82,312340702,9.78031E+12,"Arnaldur Indriðason, Bernard Scudder",2000,Mýrin,"Jar City (Inspector Erlendur, #3)"
7180,28568,28568,473328,59,743437810,9.78074E+12,Jeffery Deaver,2003,The Vanished Man,"The Vanished Man (Lincoln Rhyme, #5)"
7181,12926804,12926804,15093617,12,399256156,9.7804E+12,Lynda Mullaly Hunt,2012,,One for the Murphys
7182,324737,324737,315430,28,310211883,9.78031E+12,"Jim Cymbala, Dean Merrill",1997,"Fresh Wind, Fresh Fire","Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People"
7183,12291438,12291438,17268041,18,62128027,9.78006E+12,Megan Shepherd,2013,The Madman’s Daughter,"The Madman’s Daughter (The Madman’s Daughter, #1)"
7184,16131072,16131072,21956607,35,316211222,9.78032E+12,"James Patterson, Howard Roughan",2013,Second Honeymoon,"Second Honeymoon (Honeymoon, #2)"
7185,23355069,23355069,42911918,17,,,Samantha Young,2015,Hero,"Hero (Hero, #1)"
7186,55352,55352,805035,12,786891122,9.78079E+12,George Carlin,1997,Brain Droppings,Brain Droppings
7187,8696,8696,525730,42,345371984,9.78035E+12,"Douglas Adams, Mark Carwardine",1990,Last Chance to See,Last Chance to See
7188,1653655,1653655,1648247,13,439903440,9.78044E+12,Gordon Korman,2008,Swindle,"Swindle (Swindle, #1)"
7189,15786110,15786110,21505033,7,1596436239,9.7816E+12,Lucy Knisley,2013,,Relish: My Life in the Kitchen
7190,15832932,15832932,21569082,20,803739095,9.7808E+12,Huntley Fitzpatrick,2014,What I Thought Was True,What I Thought Was True
7191,9528186,9528186,43302330,1,613321368X,9.78613E+12,Lambert M. Surhone,,,Pretty Little Liars (TV Series)
7192,10429037,10429037,14785454,16,62081861,9.78006E+12,Sara Shepard,2011,Ruthless,"Ruthless (Pretty Little Liars, #10)"
7193,18667976,18667976,26493639,19,399162178,9.7804E+12,Beatriz Williams,2014,The Secret Life of Violet Grant,The Secret Life of Violet Grant
7194,37338,16087857,37227,23,425213617,9.78043E+12,Shayla Black,2007,Wicked Ties,"Wicked Ties (Wicked Lovers, #1)"
7195,47878,47878,46861,21,043984665X,9.78044E+12,Jenny Nimmo,2007,"Charlie Bone and the Beast (The Children of the Red King, # 6)","Charlie Bone and the Beast (The Children of the Red King, #6)"
7196,27406436,27406436,47453830,18,,,Vi Keeland,2016,The Baller: A Down and Dirty Football Novel,The Baller: A Down and Dirty Football Novel
7197,22055280,22055280,39923827,25,765336413,9.78077E+12,Brian Staveley,2015,The Providence of Fire,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)"
7198,51985,51985,2376452,78,300115466,9.7803E+12,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",1946,L'Existentialisme est un humanisme ,Existentialism Is a Humanism
7199,15451058,15451058,44904964,21,679456201,9.78068E+12,Gloria Steinem,2015,My Life on the Road,My Life on the Road
7200,7696135,7696135,10377870,15,159184312X,9.78159E+12,Scott Belsky,2010,,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality
7201,6609864,6609864,6803831,22,61767603,9.78006E+12,Lauren Conrad,2010,Sugar and Spice,"Sweet Little Lies (L.A. Candy, #2)"
7202,17830559,17830559,24946137,16,,,Katy Evans,2013,,"Remy (Real, #3)"
7203,11227043,11227043,16152938,7,,,Kristen Ashley,2011,,"Rock Chick Revenge (Rock Chick, #5)"
7204,342994,342994,1773894,116,439643635,9.78044E+12,"Hans Christian Andersen, Rachel Isadora",1845,Den Lille Pige med Svovlstikkerne,The Little Match Girl
7205,95643,95643,92181,25,156031566,9.78016E+12,Rory Stewart,2004,The Places In Between,The Places in Between
7206,24611454,24611454,43635283,41,425280101,9.78043E+12,Nora Roberts,2015,Stars of Fortune,"Stars of Fortune (The Guardians Trilogy, #1)"
7207,13425393,13425393,18907326,20,62123742,9.78006E+12,Justin Halpern,2012,,I Suck at Girls
7208,16342,16342,2728434,170,425205967,9.78043E+12,Agatha Christie,1959,Cat Among the Pigeons,"Cat Among the Pigeons (Hercule Poirot, #32)"
7209,15786792,18730321,21506045,41,385535309,9.78039E+12,Edward Rutherfurd,2013,Paris,Paris
7210,77995,26530372,75319,61,486270645,9.78049E+12,Guy de Maupassant,1884,The Necklace and Other Short Stories,The Necklace and Other Short Stories
7211,84786,84786,449521,86,446694258,9.78045E+12,Michael Connelly,1999,Void Moon,Void Moon
7212,34057,34057,1105754,474,543895882,9.78054E+12,Rudyard Kipling,1897,Captains Courageous,Captains Courageous
7213,168571,168571,162784,32,,9.78043E+12,John Sandford,1990,,"Shadow Prey (Lucas Davenport, #2)"
7214,31333,31333,2925978,36,8466302204,9.78847E+12,Anne Rice,1997,Violin,Violin
7215,25527908,29243722,45315154,36,1250076420,9.78125E+12,Sharon Guskin,2016,The Forgetting Time,The Forgetting Time
7216,809849,809849,795790,63,141694737X,9.78142E+12,Rod Campbell,,,Dear Zoo: A Lift-the-Flap Book
7217,13618,13618,6791,35,1421501708,9.78142E+12,"Tsugumi Ohba, Takeshi Obata",2004,デスノート #3 (Desu Nōto) Gekisō (激走),"Death Note, Vol. 3: Hard Run (Death Note, #3)"
7218,11309018,11309018,16236911,37,399256180,9.7804E+12,John Flanagan,2011,The Lost Stories,"The Lost Stories (Ranger's Apprentice, #11)"
7219,15738951,15738951,21423965,7,,,Lee Child,2012,"Deep Down (Jack Reacher, #16.5)","Deep Down (Jack Reacher, #16.5)"
7220,10947600,10947600,13329559,14,1921794097,9.78192E+12,Hannah Harrington,2011,Saving June,Saving June
7221,23398806,23398806,25004816,63,451475496,9.78045E+12,M.J. Arlidge,2014,Eeny Meeny,"Eeny Meeny (Helen Grace, #1)"
7222,15513156,15513156,21169646,19,1250003334,9.78125E+12,Anna Banks,2013,,"Of Triton (The Syrena Legacy, #2)"
7223,7830126,7830126,10890594,42,553807722,9.78055E+12,Dean Koontz,2010,What the Night Knows,What the Night Knows
7224,16174197,16174197,22023268,14,,,Kitty French,2012,Knight & Play,"Knight & Play (Knight, #1)"
7225,18405221,18405221,26039753,29,,,Anthony  Ryan,2015,Queen of Fire,"Queen of Fire (Raven's Shadow, #3)"
7226,404223,404223,2177176,34,345418468,9.78035E+12,Stephen R. Donaldson,1979,The Wounded Land,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)"
7227,249042,249042,1258333,49,679736395,9.78068E+12,William Styron,1990,Darkness Visible: A Memoir of Madness,Darkness Visible: A Memoir of Madness
7228,13057939,13057939,18223133,34,1451657706,9.78145E+12,Vaddey Ratner,2012,In the Shadow of the Banyan,In the Shadow of the Banyan
7229,9858488,9858488,14749689,16,374379939,9.78037E+12,Jack Gantos,2011,,Dead End in Norvelt
7230,6611038,6611038,6805023,19,1439147973,9.78144E+12,Jennifer Estep,2010,Spider's Bite,"Spider's Bite (Elemental Assassin, #1)"
7231,123845,123845,1472936,36,486277909,9.78049E+12,Ralph Waldo Emerson,1844,Self-Reliance and Other Essays,Self-Reliance and Other Essays
7232,70241,70241,68058,81,312420331,9.78031E+12,J.G. Ballard,1973,Crash,Crash
7233,769016,769016,2738870,61,380811960,9.78038E+12,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979,How to Talk So Teens Will Listen and Listen So Teens Will Talk,How to Talk So Kids Will Listen & Listen So Kids Will Talk
7234,294951,294951,286201,16,879101369,9.78088E+12,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964,Fiddler On the Roof: Based on Sholom Aleichem's Stories,Fiddler on the Roof
7235,17607848,17607848,24566340,24,1459245954,9.78146E+12,Sylvia Day,2013,Afterburn,"Afterburn (Jax & Gia, #1)"
7236,7926,7926,361114,31,385732953,9.78039E+12,Sydney Taylor,1951,All-of-a-Kind Family,"All-of-a-Kind Family (All-of-a-Kind Family, #1)"
7237,18114057,22668803,25441287,19,525953183,9.78053E+12,Daniel Suarez,2014,Influx,Influx
7238,15560,15560,589782,29,345396553,9.78035E+12,Terry Brooks,2000,Ilse Witch ,"Ilse Witch (Voyage of the Jerle Shannara, #1)"
7239,95420,95420,695094,22,375701044,9.78038E+12,Katharine Graham,1997,Personal History,Personal History
7240,27824826,27824826,47804789,45,,,Jane Harper,2017,The Dry,"The Dry (Aaron Falk, #1)"
7241,40320,40320,3173182,23,312983271,9.78031E+12,"Janet Evanovich, Charlotte Hughes",1981,Full House,Full House (Full #1)
7242,291,291,1676536,119,806501901,9.78081E+12,"Kahlil Gibran, Anthony R. Ferris",1912,الأجنحة المتكسرة,The Broken Wings
7243,14889780,14889780,21366940,43,446554995,9.78045E+12,"Douglas Preston, Lincoln Child",2012,Two Graves,"Two Graves (Pendergast, #12)"
7244,13109291,13109291,18282611,18,62116851,9.78006E+12,Robin Hobb,2013,Blood of Dragons,"Blood of Dragons (Rain Wild Chronicles, #4)"
7245,539904,539904,1246930,38,450837319,9.78045E+12,Cornelius Ryan,1974,A Bridge Too Far,A Bridge Too Far
7246,87220,87220,963222,33,60540745,9.78006E+12,Jerry Spinelli,2002,Loser,Loser
7247,498835,498835,1027521,81,752860550,9.78075E+12,Kate Mosse,2007,Sepulchre,"Sepulchre (Languedoc, #2)"
7248,7778609,7778609,10693559,23,61714313,9.78006E+12,Richard Kadrey,2010,,"Kill the Dead (Sandman Slim, #2)"
7249,100247,100247,96659,11,812992180,9.78081E+12,Rolf Potts,2002,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel
7250,12383252,12383252,17363999,19,425247546,9.78043E+12,Laurell K. Hamilton,2012,Kiss the Dead,"Kiss the Dead (Anita Blake, Vampire Hunter #21)"
7251,10775,10775,476408,77,684804522,9.78068E+12,Ernest Hemingway,1985,The Garden of Eden,The Garden of Eden
7252,1333030,1333030,1322547,23,425219437,9.78043E+12,Maya Banks,2008,"Sweet Surrender (Sweet Series, #1)","Sweet Surrender (Sweet, #1)"
7253,22875,22875,409548,34,345418476,9.78035E+12,Stephen R. Donaldson,1982,The One Tree,"The One Tree (The Second Chronicles of Thomas Covenant, #2)"
7254,24816,24816,2369970,23,836217691,9.78084E+12,Bill Watterson,1994,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection
7255,17190226,17190226,23642301,16,,9.78148E+12,J.C. Reed,2013,Surrender Your Love,"Surrender Your Love (Surrender Your Love, #1)"
7256,17985262,17699389,24581193,35,,,Matthew Mather,2013,CyberStorm,CyberStorm
7257,24476,24476,1596506,21,743406567,9.78074E+12,Chuck Klosterman,2001,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota
7258,795034,795034,19075137,40,886775981,9.78089E+12,Tad Williams,1993,To Green Angel Tower (Siege),"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)"
7259,6818019,6818019,7026660,47,307589676,9.78031E+12,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009,"Moi Nojoud, 10 ans, divorcée","I Am Nujood, Age 10 and Divorced"
7260,43798,43798,2926011,25,345376048,9.78035E+12,Anne Rice,1979,The Feast of All Saints,The Feast of All Saints
7261,18453074,18453074,26098475,32,316033979,9.78032E+12,Joshua Ferris,2014,To rise again at a decent hour,To Rise Again at a Decent Hour
7262,150720,150720,1632,9,571199976,9.78057E+12,David Auburn,2000,Proof: A Play,Proof
7263,121581,121581,49669,32,441653049,9.78044E+12,"Robert A. Heinlein, Damon Knight",1967,The Past through Tomorrow,"The Past Through Tomorrow (Future History, #1-21)"
7264,86525,86525,90300,25,394720954,9.78039E+12,Robert A. Caro,2002,Master of the Senate,"Master of the Senate (The Years of Lyndon Johnson, #3)"
7265,15722284,15722284,21396257,30,,,Dean Koontz,2015,Saint Odd,"Saint Odd (Odd Thomas, #7)"
7266,6671,6671,3159194,71,037581423X,9.78038E+12,Roald Dahl,1977,The Wonderful Story Of Henry Sugar And Six More,The Wonderful Story of Henry Sugar and Six More
7267,140091,140091,2047552,43,802757693,9.7808E+12,Charlaine Harris,1990,,"Real Murders (Aurora Teagarden, #1)"
7268,7926242,7926242,11239961,58,399157212,9.7804E+12,Patricia Cornwell,2010,Port Mortuary,"Port Mortuary (Kay Scarpetta, #18)"
7269,672948,672948,165384,109,449912450,9.78045E+12,Erich Maria Remarque,1945,Arc de Triomphe,Arch of Triumph: A Novel of a Man Without a Country
7270,154795,154795,149410,31,1563890976,9.78156E+12,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993,The Death of Superman,The Death of Superman
7271,144800,144800,938197,57,1841959111,9.78184E+12,Steven Hall,2007,The Raw Shark Texts,The Raw Shark Texts
7272,27904311,27904311,46919813,46,1423160924,9.78142E+12,Rick Riordan,2016,The Hammer of Thor,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)"
7273,15771862,15771862,21480584,36,,,Sonali Deraniyagala,2013,Wave,Wave
7274,1307,1307,728299,25,553295411,9.78055E+12,"Margaret Weis, Tracy Hickman",1991,Fire Sea,"Fire Sea (The Death Gate Cycle, #3)"
7275,13547504,13547504,19112644,30,743236718,9.78074E+12,Andrew Solomon,2012,"Far from the Tree: Parents, Children, and the Search for Identity","Far from the Tree: Parents, Children, and the Search for Identity"
7276,958277,958277,594845,33,679826424,9.78068E+12,"Barbara Park, Denise Brunkus",1992,Junie B. Jones and the Stupid Smelly Bus,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)"
7277,23887,23887,6325280,161,60882867,9.78006E+12,"Gabriel García Márquez, Gregory Rabassa",1975,El otoño del patriarca,The Autumn of the Patriarch
7278,3276637,3276637,3312922,48,7201788,9.78001E+12,Conn Iggulden,2008,Bones of the Hills,"Bones of the Hills (Conqueror, #3)"
7279,13330771,13330771,18538423,47,307957241,9.78031E+12,Oliver Sacks,1995,Hallucinations,Hallucinations
7280,12444297,12444297,40105040,3,385344414,9.78039E+12,Karen Marie Moning,2015,Burned,"Burned (Fever, #7)"
7281,3301759,3301759,18440614,325,,9.7815E+12,Edgar Allan Poe,1841,The Murders in the Rue Morgue,The Murders in the Rue Morgue
7282,104086,104086,3238632,52,451458222,9.78045E+12,Guy Gavriel Kay,1984,The Summer Tree,The Summer Tree (The Fionavar Tapestry #1)
7283,7909,7909,10931,16,64400964,9.78006E+12,"Maud Hart Lovelace, Lois Lenski",1940,Betsy-Tacy,"Betsy-Tacy (Betsy-Tacy, #1)"
7284,2020935,2020935,2799404,16,316014559,9.78032E+12,Sara Zarr,2008,Sweethearts,Sweethearts
7285,1474628,1474628,2881737,44,434017841,9.78043E+12,Lauren Groff,2008,The Monsters of Templeton,The Monsters of Templeton
7286,18107951,18107951,25429815,26,425263150,9.78043E+12,Charlaine Harris,2014,Midnight Crossroad,"Midnight Crossroad (Midnight, Texas, #1)"
7287,269746,269746,2516519,21,553584707,9.78055E+12,Diane Mott Davidson,1990,Catering to Nobody,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)"
7288,12614410,12614410,17632083,23,373210574,9.78037E+12,Julie Kagawa,2012,The Lost Prince,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)"
7289,2095583,2095583,2100943,60,743294386,9.78074E+12,Kathy Reichs,2008,Devil Bones,"Devil Bones (Temperance Brennan, #11)"
7290,116114,116114,2504920,59,517223007,9.78052E+12,James  Jones,1951,From Here to Eternity,From Here to Eternity
7291,389763,389763,456945,27,1401911846,9.7814E+12,Wayne W. Dyer,1899,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao
7292,81176,81176,979931,57,446693790,9.78045E+12,Michael Moore,2003,"Dude, Where's My Country?","Dude, Where's My Country?"
7293,364089,364089,23123,82,345412214,9.78035E+12,Mario Puzo,1996,The Last Don,The Last Don
7294,11995136,11995136,16959274,7,,9.78977E+12,"يوسف زيدان, Youssef Ziedan",2012,محال,محال
